bit,bit_shap,center_atom,radius,n_atoms_in_environment,environment_atoms,per_environment_value,per_atom_value,analysis_drug_name,model_label,faers_signal_class,final_rf_prob_positive,selection_reason
935,-0.0029349747231492236,13,0,1,13,-0.0014674873615746118,-0.0014674873615746118,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
936,0.0020762964438962735,33,2,6,"11,12,13,33,34,35",0.0020762964438962735,0.0003460494073160456,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
998,0.0039335057298396404,31,1,3,"14,31,32",0.0039335057298396404,0.0013111685766132135,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1019,0.004487960070270149,14,0,1,14,0.0022439800351350746,0.0022439800351350746,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1019,0.004487960070270149,15,0,1,15,0.0022439800351350746,0.0022439800351350746,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1057,-0.00010656251197924927,0,0,1,0,-5.328125598962463e-05,-5.328125598962463e-05,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1057,-0.00010656251197924927,24,0,1,24,-5.328125598962463e-05,-5.328125598962463e-05,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1063,0.005685694161557461,31,2,6,"11,13,14,15,31,32",0.005685694161557461,0.0009476156935929102,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1114,-0.004465614508504924,8,0,1,8,-0.004465614508504924,-0.004465614508504924,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1145,0.001942529397916913,0,1,2,"0,1",0.001942529397916913,0.0009712646989584565,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1152,0.0006012514447250143,18,0,1,18,0.0006012514447250143,0.0006012514447250143,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1171,0.004492305941412579,30,0,1,30,0.004492305941412579,0.004492305941412579,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1210,0.004145456568679584,19,1,4,"18,19,20,21",0.004145456568679584,0.001036364142169896,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1252,0.0005941009486673755,27,2,6,"25,26,27,28,29,30",0.0005941009486673755,9.901682477789593e-05,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1264,0.00065235635909007,28,1,4,"27,28,29,30",0.00065235635909007,0.0001630890897725175,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1279,0.023845432078768027,14,1,4,"13,14,15,31",0.023845432078768027,0.005961358019692007,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1283,-0.0037131195926559664,9,2,6,"1,2,3,9,10,11",-0.0037131195926559664,-0.0006188532654426611,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,2,0,1,2,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,4,0,1,4,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,6,0,1,6,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,11,0,1,11,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,12,0,1,12,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,16,0,1,16,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,25,0,1,25,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1380,-0.002514697969272622,28,0,1,28,-0.00031433724615907775,-0.00031433724615907775,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1422,0.00979534116829018,23,1,3,"22,23,24",0.00979534116829018,0.003265113722763393,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1441,0.011809941805770602,14,2,8,"12,13,14,15,16,18,31,32",0.011809941805770602,0.0014762427257213253,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1457,-0.008697367297464518,30,1,2,"28,30",-0.008697367297464518,-0.004348683648732259,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1508,-0.0017326983227786696,16,2,7,"12,13,14,15,16,17,18",-0.0017326983227786696,-0.00024752833182552426,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1567,0.004655836387739726,27,1,3,"26,27,28",0.004655836387739726,0.0015519454625799085,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1617,-0.0016436037729265882,1,2,7,"0,1,2,3,6,8,9",-0.0016436037729265882,-0.0002348005389895126,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1855,-0.0009968644814946951,3,1,3,"2,3,4",-0.0004984322407473476,-0.00016614408024911585,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1855,-0.0009968644814946951,29,1,3,"25,28,29",-0.0004984322407473476,-0.00016614408024911585,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1873,-0.0014204695137639,26,0,1,26,-0.0014204695137639,-0.0014204695137639,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1893,0.0027951423510866537,22,2,6,"19,21,22,23,24,25",0.0027951423510866537,0.0004658570585144423,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1917,0.003495325837592084,20,1,2,"19,20",0.001747662918796042,0.000873831459398021,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1917,0.003495325837592084,34,1,2,"33,34",0.001747662918796042,0.000873831459398021,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1922,0.0014439161467218174,13,1,4,"12,13,14,16",0.0014439161467218174,0.00036097903668045434,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
2021,0.015001662364940136,26,2,6,"21,25,26,27,28,29",0.015001662364940136,0.002500277060823356,CEFTRIAXONE,1,positive_high,0.8538642997942378,high_prob_positive
1,-0.0014747948788654335,3,0,1,3,-0.0007373974394327168,-0.0007373974394327168,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1,-0.0014747948788654335,20,0,1,20,-0.0007373974394327168,-0.0007373974394327168,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
41,0.01239215849362915,26,1,4,"25,26,27,28",0.01239215849362915,0.0030980396234072875,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
80,0.006852501500779653,2,0,1,2,0.0013705003001559307,0.0013705003001559307,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
80,0.006852501500779653,4,0,1,4,0.0013705003001559307,0.0013705003001559307,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
80,0.006852501500779653,19,0,1,19,0.0013705003001559307,0.0013705003001559307,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
80,0.006852501500779653,21,0,1,21,0.0013705003001559307,0.0013705003001559307,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
80,0.006852501500779653,28,0,1,28,0.0013705003001559307,0.0013705003001559307,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
167,7.375473769439324e-05,26,2,6,"11,25,26,27,28,29",7.375473769439324e-05,1.2292456282398873e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
197,-0.003953188023281111,18,1,3,"16,18,19",-0.003953188023281111,-0.0013177293410937038,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
222,0.007582830725569381,5,1,2,"4,5",0.0037914153627846905,0.0018957076813923453,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
222,0.007582830725569381,22,1,2,"21,22",0.0037914153627846905,0.0018957076813923453,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
227,0.01579000425416466,6,1,2,"3,6",0.00789500212708233,0.003947501063541165,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
227,0.01579000425416466,23,1,2,"20,23",0.00789500212708233,0.003947501063541165,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
316,0.011767730020808088,12,2,8,"10,11,12,13,14,16,24,25",0.005883865010404044,0.0007354831263005055,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
316,0.011767730020808088,10,2,8,"7,9,10,11,12,14,25,31",0.005883865010404044,0.0007354831263005055,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
334,0.0007154985174348857,1,1,4,"0,1,2,7",0.0007154985174348857,0.00017887462935872142,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
381,0.018600117103384276,11,1,4,"10,11,12,25",0.018600117103384276,0.004650029275846069,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
461,7.432163806011853e-05,14,2,8,"7,9,10,12,13,14,15,16",7.432163806011853e-05,9.290204757514816e-06,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
482,0.003765164218615936,4,1,3,"3,4,5",0.001882582109307968,0.0006275273697693227,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
482,0.003765164218615936,21,1,3,"20,21,22",0.001882582109307968,0.0006275273697693227,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
486,0.022923638485601788,16,1,4,"13,16,17,18",0.022923638485601788,0.005730909621400447,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
586,-0.000556295244764926,13,1,4,"12,13,14,16",-0.000278147622382463,-6.953690559561576e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
586,-0.000556295244764926,9,1,4,"7,9,10,14",-0.000278147622382463,-6.953690559561576e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
606,0.004204414687389948,19,1,3,"18,19,20",0.004204414687389948,0.001401471562463316,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
650,0.004711272443662375,8,0,1,8,0.0015704241478874583,0.0015704241478874583,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
650,0.004711272443662375,17,0,1,17,0.0015704241478874583,0.0015704241478874583,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
650,0.004711272443662375,27,0,1,27,0.0015704241478874583,0.0015704241478874583,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
661,0.0001630784659888833,15,0,1,15,5.4359488662961094e-05,5.4359488662961094e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
661,0.0001630784659888833,24,0,1,24,5.4359488662961094e-05,5.4359488662961094e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
661,0.0001630784659888833,31,0,1,31,5.4359488662961094e-05,5.4359488662961094e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
695,-0.0010077429917531666,29,0,1,29,-0.0010077429917531666,-0.0010077429917531666,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
807,0.003186018395272468,5,0,1,5,0.000455145485038924,0.000455145485038924,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
807,0.003186018395272468,6,0,1,6,0.000455145485038924,0.000455145485038924,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
807,0.003186018395272468,7,0,1,7,0.000455145485038924,0.000455145485038924,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
807,0.003186018395272468,16,0,1,16,0.000455145485038924,0.000455145485038924,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
807,0.003186018395272468,22,0,1,22,0.000455145485038924,0.000455145485038924,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
807,0.003186018395272468,23,0,1,23,0.000455145485038924,0.000455145485038924,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
807,0.003186018395272468,26,0,1,26,0.000455145485038924,0.000455145485038924,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
841,-0.009097471167187251,30,1,2,"29,30",-0.009097471167187251,-0.004548735583593626,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
846,0.0015725015812651424,19,2,6,"16,18,19,20,21,23",0.0015725015812651424,0.00026208359687752373,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
881,0.0027390594913599695,1,0,1,1,0.0027390594913599695,0.0027390594913599695,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
947,0.0017476948535488403,15,1,2,"14,15",0.0005825649511829468,0.0002912824755914734,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
947,0.0017476948535488403,24,1,2,"12,24",0.0005825649511829468,0.0002912824755914734,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
947,0.0017476948535488403,31,1,2,"10,31",0.0005825649511829468,0.0002912824755914734,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
981,-0.0011970788341977763,11,2,9,"9,10,11,12,13,24,25,26,31",-0.0011970788341977763,-0.00013300875935530848,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1005,-0.0010628362462968624,29,1,3,"28,29,30",-0.0010628362462968624,-0.0003542787487656208,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1057,-0.0006499990111285647,0,0,1,0,-0.00032499950556428236,-0.00032499950556428236,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1057,-0.0006499990111285647,30,0,1,30,-0.00032499950556428236,-0.00032499950556428236,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1058,0.00026187559518239285,20,2,6,"18,19,20,21,22,23",0.00026187559518239285,4.364593253039881e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1152,0.00016618797915637508,18,0,1,18,8.309398957818754e-05,8.309398957818754e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1152,0.00016618797915637508,25,0,1,25,8.309398957818754e-05,8.309398957818754e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1163,-0.0037062163786334445,0,1,2,"0,1",-0.0037062163786334445,-0.0018531081893167223,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1174,0.0051424893230334725,3,2,6,"1,2,3,4,5,6",0.0051424893230334725,0.0008570815538389121,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1192,0.00028323029292954063,1,2,7,"0,1,2,3,7,8,9",0.00028323029292954063,4.04614704185058e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1221,0.0020936670236552384,7,1,4,"1,7,8,9",0.0020936670236552384,0.0005234167559138096,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1380,-0.0030778922875611746,9,0,1,9,-0.0005129820479268624,-0.0005129820479268624,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1380,-0.0030778922875611746,10,0,1,10,-0.0005129820479268624,-0.0005129820479268624,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1380,-0.0030778922875611746,11,0,1,11,-0.0005129820479268624,-0.0005129820479268624,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1380,-0.0030778922875611746,12,0,1,12,-0.0005129820479268624,-0.0005129820479268624,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1380,-0.0030778922875611746,13,0,1,13,-0.0005129820479268624,-0.0005129820479268624,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1380,-0.0030778922875611746,14,0,1,14,-0.0005129820479268624,-0.0005129820479268624,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1490,0.0015003500400716737,16,2,7,"12,13,14,16,17,18,19",0.0015003500400716737,0.0002143357200102391,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1594,0.0018946193340197185,13,2,10,"9,11,12,13,14,15,16,17,18,24",0.0018946193340197185,0.00018946193340197185,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1694,0.0028043500139745227,28,2,6,"25,26,27,28,29,30",0.0028043500139745227,0.00046739166899575376,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1731,0.002483453468534582,25,2,7,"10,11,12,25,26,27,28",0.002483453468534582,0.0003547790669335117,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1816,0.003112566634960843,25,1,3,"11,25,26",0.003112566634960843,0.0010375222116536143,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1860,-0.001029884236513082,2,1,3,"1,2,3",-0.001029884236513082,-0.0003432947455043606,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1917,0.0037289554926249907,8,1,2,"7,8",0.0012429851642083301,0.0006214925821041651,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1917,0.0037289554926249907,17,1,2,"16,17",0.0012429851642083301,0.0006214925821041651,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
1917,0.0037289554926249907,27,1,2,"26,27",0.0012429851642083301,0.0006214925821041651,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
2004,-0.0008867932727420983,28,1,3,"26,28,29",-0.0008867932727420983,-0.00029559775758069944,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
2005,0.002862129359867418,12,1,4,"11,12,13,24",0.000954043119955806,0.0002385107799889515,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
2005,0.002862129359867418,10,1,4,"9,10,11,31",0.000954043119955806,0.0002385107799889515,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
2005,0.002862129359867418,14,1,4,"9,13,14,15",0.000954043119955806,0.0002385107799889515,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
2038,-0.0003825716339260453,3,1,4,"2,3,4,6",-0.00019128581696302265,-4.782145424075566e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
2038,-0.0003825716339260453,20,1,4,"19,20,21,23",-0.00019128581696302265,-4.782145424075566e-05,IOPROMIDE,1,positive_high,0.8533066960858063,high_prob_positive
51,0.00028088714467971624,8,2,9,"6,7,8,9,10,17,18,19,21",0.00028088714467971624,3.1209682742190697e-05,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
80,0.00818258002268592,1,0,1,1,0.0027275266742286396,0.0027275266742286396,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
80,0.00818258002268592,2,0,1,2,0.0027275266742286396,0.0027275266742286396,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
80,0.00818258002268592,26,0,1,26,0.0027275266742286396,0.0027275266742286396,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
84,-0.001077088030108453,12,1,3,"11,12,13",-0.001077088030108453,-0.00035902934336948434,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
182,0.004233512951659877,10,2,6,"8,9,10,11,12,17",0.004233512951659877,0.0007055854919433128,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
222,0.012173395913834824,27,1,2,"26,27",0.012173395913834824,0.006086697956917412,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
240,0.0018137211625569084,17,1,5,"11,16,17,18,30",0.0018137211625569084,0.0003627442325113817,BUDESONIDE,1,positive_moderate,0.8429792289061191,high_prob_positive
